"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
219,426,2018-03-12,1520864808,6.8,277.55,Standard,0,38.9452905,-92.3775883,,,37348.01,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
292,269,2018-03-12,1520864810,71.2,330.81,Standard,0,38.6087518,-92.184036,,,4397.46,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
227,535,2018-03-12,1520864811,24.9,279.96,Standard,0,39.0015111,-92.3122283,,,47242.29,,-6,40991,954.77,0,0,0,0,0,0,0,0,0,0,0,0
265,505,2018-03-12,1520864812,39.5,180.51,Standard,0,38.942335,-92.3069201,,,25816.36,,0,8429599,"5,420.68",0,0,0,0,0,0,0,0,0,0,0,0
303,289,2018-03-12,1520864812,40.6,117.44,Standard,0,39.0019499,-92.3139944,,,3768.43,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
216,464,2018-03-12,1520864813,0,197.62,"Motion Stop",0,38.9555003,-92.3867193,Smithton,,67325.98,,-6,42015,998.20,0,0,0,0,0,0,0,0,0,0,0,0
290,536,2018-03-12,1520864815,8.7,268.80,Standard,0,38.9559907,-92.2944462,,,10191.3,,0,40991,"2,978.01",0,0,0,0,0,0,0,0,0,0,0,0
