"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
310,488,2018-04-26,1524772067,9.6,97.46,"Motion Start",0,38.9646489,-92.3341417,,,728.45,,27,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
306,476,2018-04-26,1524772068,7.4,99.02,"Motion Start",0,38.9646258,-92.3343188,,,1254.79,,19,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
