"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
104,1551,2018-04-26,1524769652,0,274.77,"Motion Stop",0,38.9377333,-92.3036326,,,65348.37,,-9,42014,0.00,0,0,0,0,0,0,0,0,0,0,0,0
111,1440,2018-04-26,1524769655,8.7,354.50,"Motion Start",0,38.9377939,-92.3069457,,,18683.82,,7,42014,"1,636.97",0,0,0,0,0,0,0,0,0,0,0,0
