"Asset ID","Asset No.",Date,Time(CST),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
284,206,2018-02-21,1519237996,0,56.93,"Power Off",6.3,38.9629625,-92.3171821,,,4371.43,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519237996,10.6,185.25,Standard,3.4,38.9634859,-92.3648132,,,14558.48,,6,40991,"1,051.48",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238009,17.4,2.58,Standard,0.1,38.912764,-92.3373205,,,106332.43,,-1,40991,"1,173.16",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238015,3.1,184.78,Standard,3.5,38.9625097,-92.3648608,,,14558.54,,-2,40991,"1,051.48",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238020,0,183.63,"Motion Stop",3.5,38.9624928,-92.3648619,,,14558.54,,0,42015,"1,051.51",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238027,10.6,357.86,Standard,0.1,38.9138612,-92.3372562,,,106332.5,,-13,40991,"1,173.16",0,0,0,0,0,0,0,0,0,0,0,0
221,254,2018-02-21,1519238027,0,63.61,"Motion Stop",6.2,38.963199,-92.3172693,,,21202.43,,-3,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238045,5,274.32,Standard,0.2,38.9140476,-92.3386829,,,106332.56,,-14,40991,"1,173.19",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238065,13,177.35,"Motion Start",3.5,38.96227,-92.3648362,,,14558.54,,12,42015,"1,051.51",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238065,19.9,281.33,Standard,0.3,38.9141868,-92.3407085,,,106332.63,,-5,40991,"1,173.19",0,0,0,0,0,0,0,0,0,0,0,0
221,254,2018-02-21,1519238071,0,63.61,"Power Off",6.2,38.963199,-92.3172693,,,21202.43,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238083,8.7,273.49,Standard,3.5,38.9613359,-92.3650683,,,14558.6,,0,40991,"1,051.51",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238084,24.2,274.36,Standard,0.3,38.9142814,-92.3424028,,,106332.7,,0,40991,"1,173.21",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238102,8.7,273.69,Standard,0.5,38.9144099,-92.3441086,,,106332.88,,-10,40991,"1,173.21",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238103,0,142.19,"Power Off",0.1,38.9616513,-92.3663431,,,14439.24,,0,32799,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238104,0,273.69,"Motion Stop",0.5,38.9144103,-92.3441112,,,106332.88,,0,42015,"1,173.21",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238107,5,266.07,Standard,3.6,38.9613855,-92.3663363,,,14558.66,,9,40991,"1,051.51",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238118,0,359.70,"Motion Stop",3.6,38.9615494,-92.366488,,,14558.66,,-11,42015,"1,051.51",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238119,9.3,221.86,"Motion Start",0.5,38.9143519,-92.3442104,,,106332.88,,15,42015,"1,173.21",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238137,29.2,180.32,Standard,0.6,38.9124888,-92.3442712,,,106332.95,,1,40991,"1,173.24",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238176,18.6,185.31,Standard,1,38.9078127,-92.3447797,,,106333.32,,-11,40991,"1,173.24",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238180,0,186.36,"Motion Stop",1,38.9076949,-92.3448003,,,106333.32,,-24,42015,"1,173.24",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238207,13.7,187.61,"Motion Start",1,38.9074788,-92.3448536,,,106333.34,,10,42015,"1,173.27",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238225,28.6,180.87,Standard,1.1,38.9056016,-92.3449167,,,106333.44,,0,40991,"1,173.29",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238268,15.5,181.76,Standard,1.5,38.9006206,-92.3449778,Gentry,,106333.82,,-15,40991,"1,173.32",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238270,0,142.19,"Power On",0.1,38.9616513,-92.3663431,,,14439.24,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238282,9.9,355.03,"Motion Start",3.7,38.9616133,-92.3664783,,,14558.73,,14,42015,"1,051.54",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238286,28.6,277.14,Standard,1.5,38.9005947,-92.3466417,,,106333.89,,3,40991,"1,173.32",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238291,3.7,142.19,"Motion Start",0.1,38.9616513,-92.3663431,,,14439.24,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238304,3.7,292.58,Standard,3.7,38.9621667,-92.3664644,,,14558.79,,3,40991,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238308,0,203.56,"Motion Stop",3.7,38.9621787,-92.366486,,,14558.79,,-7,42015,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238311,11.8,183.62,"Motion Start",3.7,38.9620523,-92.3665008,,,14558.79,,15,42015,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238318,5.6,97.59,Standard,0.1,38.9613489,-92.3657872,,,14439.3,,-1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238321,0,91.63,"Motion Stop",0.1,38.9613443,-92.365762,,,14439.3,,-10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238329,11.2,97.69,Standard,3.8,38.9613998,-92.3662967,,,14558.85,,3,40991,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238338,30.4,271.51,Standard,1.9,38.9013115,-92.3552542,,,106334.26,,-2,40991,"1,173.35",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238350,6.8,104.15,"Motion Start",0.1,38.9613458,-92.3656231,,,14439.3,,34,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238356,26.7,277.60,Standard,2.1,38.9013641,-92.3569833,,,106334.45,,3,40991,"1,173.37",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238359,5,185.38,Standard,3.9,38.9611228,-92.3649177,,,14558.91,,11,40991,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238368,0,184.61,"Motion Stop",3.9,38.9606812,-92.3649551,,,14558.91,,-13,42015,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238372,4.3,204.44,"Motion Start",3.9,38.9606702,-92.3649601,,,14558.91,,0,42015,"1,051.56",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238376,12.4,186.60,Standard,0.2,38.9609111,-92.364935,,,14439.36,,3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238386,0,186.53,"Motion Stop",0.2,38.9606735,-92.3649508,,,14439.36,,-1,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238389,7.5,155.72,"Motion Start",0.2,38.9606342,-92.3649321,,,14439.36,,28,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238390,25.5,277.44,Standard,4,38.9607934,-92.3669522,,,14559.04,,1,40991,"1,051.59",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238395,33.6,276.36,Standard,2.4,38.9020144,-92.3635149,,,106334.73,,0,40991,"1,173.40",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238407,23,97.29,Standard,0.2,38.9603978,-92.363184,,,14439.42,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238408,5,279.81,Standard,4.1,38.9609649,-92.368806,,,14559.16,,-11,40991,"1,051.59",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238413,33.6,268.72,Standard,2.5,38.9022644,-92.3667382,,,106334.88,,-2,40991,"1,173.40",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238426,32.3,38.80,Standard,4.2,38.9624596,-92.3680718,,,14559.22,,-2,40991,"1,051.62",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238431,33.6,274.64,Standard,2.7,38.9019482,-92.3697643,,,106335.03,,0,40991,"1,173.40",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238444,29.2,333.30,Standard,4.3,38.9645476,-92.3677795,,,14559.35,,-1,40991,"1,051.62",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238449,23,272.44,Standard,3,38.902116,-92.3725523,,,106335.31,,-13,40991,"1,173.40",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238462,19.3,31.35,Standard,4.4,38.965795,-92.3684859,,,14559.47,,10,40991,"1,051.64",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238467,32.9,1.90,Standard,3,38.9034723,-92.3727343,,,106335.39,,5,40991,"1,173.43",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238475,29.8,96.39,Standard,0.7,38.9596294,-92.3547787,,,14439.86,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238480,15.5,107.13,Standard,4.5,38.9667059,-92.3675,,,14559.6,,11,40991,"1,051.64",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238498,34.8,115.02,Standard,4.7,38.9657204,-92.364836,,,14559.72,,2,40991,"1,051.67",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238509,24.9,5.19,Standard,3.5,38.9096597,-92.3724186,,,106335.85,,-6,40991,"1,173.45",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238516,0,7.49,"Motion Stop",3.5,38.9099932,-92.3723655,,,106335.85,,-20,42015,"1,173.45",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238516,36,109.09,Standard,4.8,38.9646594,-92.3618237,,,14559.91,,2,40991,"1,051.67",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238520,12.4,5.80,"Motion Start",3.5,38.9101516,-92.3723433,"Mill Creek",,106335.85,,15,42015,"1,173.45",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238532,0,4.89,"Motion Stop",3.6,38.9107495,-92.3722371,,,106335.91,,-16,42015,"1,173.45",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238534,36,90.04,Standard,5,38.9642392,-92.3584403,,,14560.03,,-1,40991,"1,051.70",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238552,36.7,70.02,Standard,5.2,38.9647488,-92.3549202,,,14560.22,,-4,40991,"1,051.70",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238570,22.4,97.16,Standard,1.4,38.9583158,-92.3412265,,,14440.6,,-10,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238570,31.1,60.94,Standard,5.3,38.9656442,-92.3522463,,,14560.34,,-1,40991,"1,051.70",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238588,12.4,68.69,Standard,5.5,38.9660317,-92.3503766,,,14560.59,,-9,40991,"1,051.70",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238588,5,98.18,Standard,1.6,38.9580763,-92.3391784,,,14440.73,,-16,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238592,0,98.03,"Motion Stop",1.6,38.9580751,-92.3391577,,,14440.73,,-3,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238599,12.4,98.22,"Motion Start",1.6,38.9580474,-92.3389817,,,14440.79,,11,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238606,36,95.63,Standard,5.6,38.9661455,-92.3486857,,,14560.65,,9,40991,"1,051.72",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238630,26.1,96.59,Standard,5.8,38.9657208,-92.3436068,,,14560.84,,-18,40991,"1,051.75",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238646,19.9,103.62,Standard,1.9,38.9573416,-92.3337982,,,14441.04,,5,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238650,41.6,98.73,Standard,6.1,38.9653002,-92.3399421,,,14561.15,,-6,40991,"1,051.77",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238663,0,98.29,"Motion Stop",6.1,38.9651681,-92.3388312,,,14561.15,,-6,42015,"1,051.77",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238664,7.5,93.97,Standard,1.9,38.9568955,-92.3318784,,,14441.1,,-19,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238682,19.3,91.81,Standard,2.1,38.9568472,-92.3305584,"Jeff JR",,14441.23,,1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238697,16.8,97.41,"Motion Start",6.2,38.9651266,-92.3385208,,,14561.21,,15,42015,"1,051.77",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238704,5.6,92.92,Standard,2.1,38.9567712,-92.3284569,"Jeff JR",,14441.29,,-14,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238724,21.7,97.24,Standard,2.3,38.9565919,-92.3266617,,,14441.47,,-2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238726,3.1,99.35,Standard,6.4,38.9646468,-92.3343962,,,14561.46,,-17,40991,"1,051.80",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238729,0,100.96,"Motion Stop",6.4,38.964646,-92.3343849,,,14561.46,,-4,42015,"1,051.80",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238732,7.5,96.70,"Motion Start",6.4,38.9646419,-92.3343527,,,14561.46,,0,42015,"1,051.80",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238742,5.6,97.35,Standard,2.4,38.9564677,-92.3250824,,,14441.54,,-4,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238768,18.6,1.23,Standard,2.5,38.9578461,-92.3248612,,,14441.66,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238769,34.2,91.51,Standard,6.6,38.9640227,-92.3284746,,,14561.65,,-2,40991,"1,051.83",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238787,21.7,91.19,Standard,6.9,38.96399,-92.3258636,,,14561.96,,1,40991,"1,051.83",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238794,8.1,358.64,Standard,2.5,38.9600119,-92.3248143,"Field Elementary",,14441.72,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238800,0,91.10,"Motion Stop",6.9,38.9639863,-92.3250847,,,14561.96,,-10,42015,"1,051.85",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238808,11.2,90.00,"Motion Start",6.9,38.9639867,-92.3248804,,,14561.96,,14,42015,"1,051.85",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238825,22.4,0.00,Standard,2.8,38.9624302,-92.3247529,,,14441.97,,3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238839,21.7,90.89,Standard,7.1,38.963937,-92.3210833,,,14562.14,,15,40991,"1,051.88",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238844,5,10.67,Standard,2.9,38.9639059,-92.3246863,,,14442.03,,-16,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238858,11.8,1.16,"Motion Start",3.6,38.9108755,-92.3722382,,,106335.93,,11,42015,"1,173.51",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238860,14.3,105.60,Standard,7.2,38.9638914,-92.3174938,,,14562.27,,-23,40991,"1,051.91",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238862,32.9,90.83,Standard,2.9,38.9639446,-92.3225726,,,14442.1,,1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238876,9.3,298.38,Standard,3.7,38.9119911,-92.3723411,,,106336.01,,7,40991,"1,173.51",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238878,17.4,164.57,Standard,7.4,38.9627189,-92.3171834,,,14562.46,,-7,40991,"1,051.91",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519238889,0,60.22,"Motion Stop",7.4,38.9625903,-92.3170221,,,14562.46,,-3,42015,"1,051.91",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238892,13,108.97,Standard,3.2,38.9638875,-92.3174991,,,14442.34,,-18,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238894,13,185.16,Standard,3.7,38.9117483,-92.3721943,,,106336.06,,12,40991,"1,173.53",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238910,15.5,162.09,Standard,3.3,38.9629816,-92.3173119,,,14442.47,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238912,6.2,195.74,Standard,3.8,38.9102915,-92.3723962,,,106336.11,,-20,40991,"1,173.53",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238928,5,80.14,Standard,3.4,38.9624698,-92.3169103,,,14442.53,,-6,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238930,31.1,274.73,Standard,3.8,38.9103537,-92.3745259,"Mill Creek",,106336.19,,3,40991,"1,173.56",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238946,8.1,290.24,Standard,3.4,38.9620395,-92.3168152,,,14442.59,,-3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238958,0,338.35,"Motion Stop",3.4,38.9623668,-92.3169801,,,14442.59,,-6,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-02-21,1519238963,0,332.85,"Power Off",3.4,38.9623673,-92.3169817,,,14442.59,,0,32799,0.00,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238969,18,275.74,Standard,4.3,38.910864,-92.3813202,,,106336.6,,-11,40991,"1,173.58",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238976,0,276.15,"Motion Stop",4.3,38.9108878,-92.3815927,,,106336.6,,-2,42015,"1,173.58",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519238979,15.5,276.08,"Motion Start",4.3,38.910904,-92.3817932,,,106336.68,,15,42015,"1,173.58",0,0,0,0,0,0,0,0,0,0,0,0
212,430,2018-02-21,1519238995,0,60.63,"Power Off",0,38.9625824,-92.3172174,,,36127.2,,0,31,"1,038.80",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239017,42.3,278.17,Standard,4.7,38.9116336,-92.3889076,,,106337.06,,1,40991,"1,173.61",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239067,28.6,276.29,Standard,5.2,38.9126019,-92.3993623,,,106337.58,,-11,40991,"1,173.64",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239085,36.7,358.38,Standard,5.3,38.9143582,-92.4000758,,,106337.67,,4,40991,"1,173.64",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239103,36,3.60,Standard,5.5,38.9171773,-92.4000877,,,106337.8,,-1,40991,"1,173.66",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239162,42.9,1.77,Standard,6.1,38.9265585,-92.3998047,,,106338.47,,0,40991,"1,173.69",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239213,41.6,7.89,Standard,6.8,38.9353731,-92.3994807,,,106339.17,,0,40991,"1,173.74",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239231,42.3,1.04,Standard,7,38.9384003,-92.3991975,,,106339.35,,1,40991,"1,173.77",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239319,41,7.77,Standard,8.1,38.9540921,-92.3990422,,,106340.47,,0,40991,"1,173.85",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239337,29.2,82.55,Standard,8.3,38.9556287,-92.3963202,,,106340.66,,-15,40991,"1,173.85",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239355,42.3,340.99,Standard,8.4,38.957638,-92.3968438,,,106340.77,,4,40991,"1,173.85",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239377,42.9,332.93,Standard,8.8,38.961396,-92.3985739,,,106341.14,,0,40991,"1,173.87",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239395,46,320.10,Standard,9,38.9637787,-92.4014114,,,106341.3,,0,40991,"1,173.87",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239402,3.1,349.28,"Motion Start",0,38.9164586,-92.3424722,,,182779.61,,12,42015,881.49,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239412,0,7.87,"Motion Stop",0,38.9166299,-92.3425188,,,182779.62,,-6,42015,881.49,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239413,46.6,314.17,Standard,9.1,38.9663298,-92.4042674,,,106341.47,,0,40991,"1,173.90",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239417,3.7,33.49,"Motion Start",0,38.916646,-92.3425048,,,182779.62,,17,42015,881.49,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239431,24.9,358.86,Standard,9.3,38.9687645,-92.4064356,,,106341.64,,-24,40991,"1,173.90",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239436,17.4,94.54,Standard,0.1,38.916612,-92.3411183,,,182779.7,,0,40991,881.52,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239445,0,143.62,"Motion Stop",0.1,38.9164291,-92.3407451,,,182779.7,,-10,42015,881.52,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239449,32.9,76.92,Standard,9.6,38.9690271,-92.4042441,,,106341.93,,5,40991,"1,173.93",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239452,13.7,93.20,"Motion Start",0.1,38.9163986,-92.3406102,,,182779.73,,16,42015,881.52,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239467,26.7,63.87,Standard,9.7,38.9699637,-92.4018182,,,106342.07,,0,40991,"1,173.95",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239482,24.2,93.69,Standard,0.3,38.9163865,-92.3364588,,,182779.96,,-3,40991,881.52,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239485,18,92.50,Standard,9.8,38.9711616,-92.4010032,,,106342.16,,12,40991,"1,173.95",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239500,21.7,84.83,Standard,0.5,38.9163485,-92.3342096,,,182780.07,,0,40991,881.52,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239511,44.7,94.93,Standard,10.1,38.9708258,-92.3956926,,,106342.46,,6,40991,"1,173.98",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239518,16.8,100.30,Standard,0.5,38.9162799,-92.3324301,,,182780.16,,1,40991,881.54,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239536,33.6,134.52,Standard,0.6,38.9150934,-92.3304935,,,182780.25,,3,40991,881.54,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239554,33.6,109.95,Standard,0.8,38.913846,-92.3278974,,,182780.39,,0,40991,881.54,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239572,24.9,179.38,Standard,0.9,38.9124279,-92.3262728,,,182780.51,,-4,40991,881.54,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239581,41.6,86.21,Standard,10.8,38.9697266,-92.3802464,,,106343.2,,0,40991,"1,174.06",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239581,0,180.84,"Motion Stop",1,38.9120721,-92.3262795,,,182780.64,,-4,42015,881.57,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239599,42.9,121.99,Standard,11,38.9699033,-92.3763288,,,106343.39,,-2,40991,"1,174.06",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239600,14.3,185.05,"Motion Start",1,38.911976,-92.326287,,,182780.65,,24,42015,881.57,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-02-21,1519239603,0,0.00,"Power On",0,38.9627799,-92.3179264,,,40677.94,,0,40991,"1,272.65",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519239605,3.1,263.80,"Motion Start",7.4,38.962602,-92.3170558,,,14562.46,,0,42015,"1,051.99",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239617,37.9,91.13,Standard,11.2,38.9691471,-92.3727201,,,106343.58,,-5,40991,"1,174.09",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239618,18,168.73,Standard,1.1,38.9102695,-92.3262884,,,182780.69,,-1,40991,881.57,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-02-21,1519239623,9.3,91.69,Standard,7.5,38.9624698,-92.3167658,,,14562.52,,8,40991,"1,051.99",0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-02-21,1519239625,0,164.48,"Motion Stop",1.2,38.9100744,-92.3262282,,,182780.78,,-10,42015,881.57,0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239635,17.4,91.16,Standard,11.5,38.970358,-92.3712627,,,106343.86,,-21,40991,"1,174.11",0,0,0,0,0,0,0,0,0,0,0,0
230,416,2018-02-21,1519239637,0,91.11,"Motion Stop",11.5,38.9703583,-92.3712586,,,106343.86,,-18,42015,"1,174.11",0,0,0,0,0,0,0,0,0,0,0,0
