"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
190,1976,2018-04-26,1524769352,39.7,200.14,Standard,0,39.0045721,-92.2841671,,,10206.42,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
101,1547,2018-04-26,1524769355,30.4,280.05,Standard,0,38.9635178,-92.268401,,,75478.27,,7,40990,0.00,0,0,0,0,0,0,0,0,0,0,0,0
