"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
190,1976,2018-04-26,1524769851,0,88.24,"Power Off",0,38.9653148,-92.3202115,"Grissum Complex",,10210.38,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
103,1975,2018-04-26,1524769852,45.4,99.73,Standard,0,38.9556122,-92.3902063,Smithton,,10721.01,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
