"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
106,1548,2018-04-26,1524770701,34.8,217.20,Standard,0,38.9715822,-92.304122,,,77516.74,,1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
103,1975,2018-04-26,1524770706,0,211.32,"Power Off",0,38.9664849,-92.3199613,"Grissum Complex",,10725.88,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
