"Asset ID","Asset No.",Date,Time(CDT),Speed(MPH),Heading,"Log Reason","Distance Traveled(Miles)",Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),"Status Mask","Fuel Counter(Gallon)","Air Temperature","Average RPM","Average Load","Fuel Level","Outside Pressure","Peak RPM","Average Torque","Boost Pressure","FFilter Dpressure","AFilter Dpressure","DPF Dpressure","Regen Status"
273,555,2018-05-21,1526920292,10.7,356.92,Standard,1.2,38.9635242,-92.3099319,,,17225.61,,-16,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920296,0,2.56,"Motion Stop",1.2,38.9635652,-92.3099186,,,17225.61,,-10,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-05-21,1526920300,16.2,284.71,Standard,0.4,38.9500027,-92.4101043,,,25930.13,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920306,9.4,2.86,"Motion Start",1.2,38.9636239,-92.3099281,,,17225.62,,27,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526920316,9.4,275.71,"Motion Start",0.6,38.9463773,-92.2916361,,,25068.03,,21,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920316,5.4,180.66,"Motion Start",0.1,38.9596756,-92.3752772,,,14041.45,,17,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-05-21,1526920318,20.5,277.17,Standard,0.5,38.9502481,-92.4119021,,,25930.25,,5,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920324,31.1,269.61,Standard,1.4,38.9639137,-92.3120416,,,17225.74,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920334,9.5,172.60,Standard,0.2,38.9589226,-92.3752816,,,14041.5,,-6,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-05-21,1526920336,14.9,254.41,Standard,0.6,38.9502761,-92.4135054,,,25930.32,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920339,6.3,94.37,"Motion Start",0.6,38.9468966,-92.2999226,,,12411.91,,14,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526920340,18.1,274.87,Standard,0.8,38.9465413,-92.2939944,,,25068.16,,12,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920347,24.2,269.10,Standard,1.6,38.9639302,-92.3158136,,,17225.95,,-6,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920352,13.8,164.30,Standard,0.2,38.9579993,-92.3745592,,,14041.58,,-4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-05-21,1526920354,14.9,356.29,Standard,0.6,38.9509549,-92.4140488,,,25930.38,,0,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920357,14.7,15.23,Standard,0.7,38.9477817,-92.2992146,,,12411.99,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
272,541,2018-05-21,1526920363,32.4,277.99,Standard,1,38.9468196,-92.2978803,,,25068.37,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
273,555,2018-05-21,1526920365,17.9,190.90,Standard,1.6,38.9632461,-92.3164132,,,17226.01,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
244,562,2018-05-21,1526920368,0,355.53,"Motion Stop",0.7,38.9515009,-92.4139725,,,25930.44,,-8,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920370,19.6,329.14,Standard,0.3,38.9585868,-92.3751935,,,14041.65,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920375,8.3,196.13,Standard,0.8,38.9479584,-92.3000891,,,12412.06,,-4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
