Asset ID,Asset No.,Date,Time(CDT),Speed(MPH),Heading,Log Reason,Distance Traveled(Miles),Lat,Lon,Zone,Address,Odometer,EXSID,Acceleration(Miles/Hour/Sec),Status Mask,Fuel Counter(Gallon),Air Temperature,Average RPM,Average Load,Fuel Level,Outside Pressure,Peak RPM,Average Torque,Boost Pressure,FFilter Dpressure,AFilter Dpressure,DPF Dpressure,Regen Status
280,369,2018-05-21,1526920895,7.1,284.66,Motion Start,0,38.9480029,-92.3000977,,,12412.07,,25,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920905,7,13.03,Motion Start,0,38.9453286,-92.2967484,,,9163.81,,30,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920906,23.2,84.61,Standard,0.9,38.9639145,-92.3159581,,,14045.8,,-5,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920913,21.1,206.19,Standard,0.1,38.9474845,-92.3016559,,,12412.17,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920919,0,268.06,Motion Stop,0.9,38.9637783,-92.3157334,,,14045.83,,-5,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920920,0,212.16,Motion Stop,0.1,38.9472308,-92.30178,,,12412.18,,-6,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920921,7.6,232.26,Motion Start,0.1,38.9472142,-92.3018078,,,12412.18,,8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920923,7.7,7.14,Standard,0,38.9460226,-92.2965218,,,9163.86,,-8,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
289,492,2018-05-21,1526920928,0,268.06,Power Off,0.9,38.9637783,-92.3157334,,,14045.83,,0,31,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920939,38.6,289.60,Standard,0.3,38.9477342,-92.3043643,,,12412.33,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920941,15.8,275.87,Standard,0.1,38.9462129,-92.2972185,,,9163.9,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920957,21.8,289.89,Standard,0.4,38.948598,-92.3073205,,,12412.5,,-10,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920959,14.8,237.82,Standard,0.2,38.946199,-92.2987808,,,9163.99,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920977,9,290.80,Standard,0.2,38.9461206,-92.2994633,,,9164.03,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920980,13.2,290.60,Standard,0.6,38.9493727,-92.3100357,,,12412.65,,-13,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526920985,0,283.48,Motion Stop,0.6,38.9494041,-92.3101579,,,12412.66,,-9,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526920992,0,5.56,Motion Stop,0.3,38.9465215,-92.2996212,,,9164.06,,-8,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921003,7.4,355.24,Motion Start,0.3,38.9465647,-92.2996176,,,9164.07,,25,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921021,30.7,279.83,Standard,0.4,38.9470661,-92.3011443,,,9164.17,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921023,6,289.52,Motion Start,0.6,38.9494132,-92.3101889,,,12412.66,,13,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921039,38.3,289.49,Standard,0.5,38.9477195,-92.3042648,,,9164.35,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921041,32.6,328.81,Standard,0.7,38.9506409,-92.3115776,,,12412.78,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921059,34.6,1.22,Standard,0.9,38.9530848,-92.3120912,,,12412.96,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921068,31.4,290.54,Standard,0.8,38.949182,-92.309366,,,9164.64,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921086,24.7,320.46,Standard,0.9,38.9501454,-92.3111229,,,9164.76,,6,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921093,39,6.72,Standard,1.3,38.9583177,-92.311909,,,12413.32,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921104,32.7,359.14,Standard,1.1,38.9521413,-92.3121189,,,9164.91,,2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921111,37,28.37,Standard,1.4,38.9608119,-92.3104717,,,12413.51,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921129,18,355.98,Standard,1.6,38.9630145,-92.3099728,,,12413.66,,-15,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526921132,0,337.82,"Power On, Motion Stop",0,38.9636794,-92.3159537,,,32672.5,,0,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921135,0,0.93,Motion Stop,1.6,38.9631855,-92.3099746,,,12413.67,,-12,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526921142,3.1,1.85,Motion Start,0,38.9637407,-92.3159571,,,32672.5,,12,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
262,205,2018-05-21,1526921149,33.8,4.64,Standard,1.5,38.9581503,-92.3119239,,,9165.33,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526921149,0,24.53,Motion Stop,0,38.9637659,-92.3159901,,,32672.5,,-10,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
253,542,2018-05-21,1526921151,4.3,33.55,Motion Start,0,38.9637922,-92.3159648,,,32672.5,,9,42015,0.00,0,0,0,0,0,0,0,0,0,0,0,0
280,369,2018-05-21,1526921151,8.3,0.33,Motion Start,1.6,38.9632318,-92.3099715,,,12413.68,,26,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920720,27.3,208.22,Standard,0,39.0247792,-92.245914,,,17246.03,,5,40991,"1,352.03",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920721,0,0.83,Motion Stop,0,38.9853632,-92.302486,Oakland,,4960.24,,-15,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920721,0,23.11,Motion Stop,0,38.9650426,-92.3385379,,,49869.07,,-7,42015,"1,424.31",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920723,7.5,0.43,Motion Start,0,38.9853958,-92.3024857,Oakland,,4960.25,,11,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
246,342,2018-05-21,1526920724,7.3,181.79,Standard,0,38.9618533,-92.3166735,,,5126.6,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920727,13,355.50,Standard,0,38.9539977,-92.3848845,,,56993.41,,7,40991,"2,150.65",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920727,19.3,123.89,Standard,0,38.969426,-92.3625082,,,16673.69,,8,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
246,342,2018-05-21,1526920728,0,175.59,Motion Stop,0,38.9617988,-92.3166708,,,5126.6,,-9,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920733,35.4,252.05,Standard,0,38.9079005,-92.340881,,,44516.09,,-2,40991,"1,702.88",0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920733,4.3,42.78,Motion Start,0,38.9650518,-92.3385164,,,49869.08,,0,42015,"1,424.31",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920738,21.7,160.66,Standard,0.2,39.023278,-92.2458522,,,17246.22,,2,40991,"1,352.03",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920741,39.5,269.98,Standard,0.2,38.9855222,-92.3051373,,,4960.4,,-1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920745,28.6,95.36,Standard,0.1,38.9549409,-92.3836343,Fairview,,56993.47,,12,40991,"2,150.65",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920745,25.5,109.31,Standard,0.1,38.9687768,-92.3603334,,,16673.75,,-1,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920751,34.2,265.19,Standard,0.1,38.9075442,-92.3441281,,,44516.21,,-8,40991,"1,702.88",0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920751,31.7,98.72,Standard,0.1,38.9648072,-92.3360507,,,49869.14,,-4,40991,"1,424.34",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920762,20.5,167.09,Standard,0.3,39.0211409,-92.2450641,,,17246.34,,-1,40991,"1,352.06",0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920763,0,98.01,Motion Stop,0.1,38.9547086,-92.3810675,Fairview,,56993.53,,-21,42015,"2,150.70",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920763,14.3,112.69,Standard,0.2,38.9682561,-92.3584942,,,16673.87,,3,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
258,201,2018-05-21,1526920766,0,216.30,Cold Start,0,38.9659277,-92.3200623,Grissum Complex,,187374.47,,0,16415,0.00,0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920767,0,97.51,Motion Stop,0.2,38.9646825,-92.3349302,,,49869.26,,0,42015,"1,424.34",0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920769,39.1,281.23,Standard,0.3,38.9076827,-92.3472375,,,44516.4,,4,40991,"1,702.91",0,0,0,0,0,0,0,0,0,0,0,0
246,342,2018-05-21,1526920774,6.4,325.97,Motion Start,0,38.96185,-92.3166922,,,5126.6,,28,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920775,32.9,264.67,Standard,0.5,38.9853876,-92.311249,,,4960.73,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920780,20.5,183.24,Standard,0.5,39.0197067,-92.245063,,,17246.53,,1,40991,"1,352.09",0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920781,11.8,93.02,Standard,0.2,38.9676081,-92.3570315,,,16673.94,,-9,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920792,11.8,94.66,Motion Start,0.2,38.954676,-92.3808834,Fairview,,56993.66,,14,42015,"2,150.70",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920793,38,249.27,Standard,0.7,38.9844448,-92.3143179,,,4960.9,,1,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
246,342,2018-05-21,1526920795,8,339.20,Standard,0,38.9623739,-92.3170511,,,5126.64,,4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920799,29.2,4.49,Standard,0.4,38.9689872,-92.3566727,,,16674.12,,2,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
246,342,2018-05-21,1526920802,0,338.56,Motion Stop,0,38.9625044,-92.3171132,,,5126.65,,-7,9247,0.00,0,0,0,0,0,0,0,0,0,0,0,0
232,286,2018-05-21,1526920803,38.5,276.09,Standard,0.8,38.9087051,-92.3541809,,,44516.9,,-2,40991,"1,702.93",0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920804,5.6,97.18,Motion Start,0.2,38.9646675,-92.3348299,,,49869.27,,24,42015,"1,424.36",0,0,0,0,0,0,0,0,0,0,0,0
233,229,2018-05-21,1526920808,29.2,181.31,Standard,0.7,39.0168445,-92.2451876,,,17246.72,,1,40991,"1,352.11",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920811,40.8,265.61,Standard,0.9,38.9842427,-92.3180392,,,4961.11,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920828,36,95.98,Standard,0.6,38.9541471,-92.3744611,,,56994.03,,1,40991,"2,150.76",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920829,40,242.89,Standard,1.1,38.9830901,-92.3215235,,,4961.31,,0,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
220,449,2018-05-21,1526920832,19.9,357.83,Standard,0.7,38.9730907,-92.3563251,,,16674.37,,-9,40991,0.00,0,0,0,0,0,0,0,0,0,0,0,0
274,232,2018-05-21,1526920835,53.3,17.41,Standard,0,39.0585897,-92.2624529,,,6192.4,,-4,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
213,417,2018-05-21,1526920846,11.8,95.97,Standard,0.7,38.9539342,-92.3719207,,,56994.15,,-8,40991,"2,150.76",0,0,0,0,0,0,0,0,0,0,0,0
217,203,2018-05-21,1526920846,37.3,91.95,Standard,0.4,38.9640001,-92.3284331,,,49869.49,,0,40991,"1,424.44",0,0,0,0,0,0,0,0,0,0,0,0
314,503,2018-05-21,1526920847,32.6,278.74,Standard,1.2,38.982709,-92.3247773,,,4961.49,,-2,8223,0.00,0,0,0,0,0,0,0,0,0,0,0,0
